FDATE,CDATE,DCN,SEQNUM,FORMTYPE,PERSONID,OWNER,SECID,TICKER,CUSIP6,CUSIP2,CNAME,ROLECODE1,ROLECODE2,ROLECODE3,ROLECODE4,TRANCODE,ACQDISP,TRANDATE,TPRICE,OWNERSHIP,SHARES,SHARESHELD,AMEND,SECDATE,SIGDATE,MAINTDATE,CLEANSE,TRANCODE_AR,ACQDISP_AR,TPRICE_AR,TRANDATE_AR,OPTIONSELL,SECTITLE,SHARES_ADJ,SHARESHELD_ADJ,TPRICE_ADJ,ADDRESS1,ADDRESS2,CITY,STATE,ZIPCODE,COUNTRY,PHONE,CNUM,SECTOR,INDUSTRY,CEO_INDEX,GOOGLE_TRENDS_KEY,SVI,SVI_DATE
2017/02/09,2004/09/16,041032277,4,4,13000423,SACKS RODNEY CYRIL,4502,MNST,61174X,10,MONSTER BEVERAGE CORP,CEO,CB,OD,,S,D,2004/09/13,29.52,I,15000.0000,,,2004/09/15,2004/09/15,2017/02/07,R,S,D,29.52,2004/09/13,N,COM,720000.0001,,0.6150,1010 RAILROAD ST,,CORONA,CA,92882,,,M771235953,03,05,319,Rodney Sacks,0,2004-09-01
2017/02/09,2004/09/16,041032277,5,4,13000423,SACKS RODNEY CYRIL,4502,MNST,61174X,10,MONSTER BEVERAGE CORP,CEO,CB,OD,,S,D,2004/09/13,29.92,I,25000.0000,,,2004/09/15,2004/09/15,2017/02/07,R,S,D,29.92,2004/09/13,N,COM,1200000.0001,,0.6233,1010 RAILROAD ST,,CORONA,CA,92882,,,M771235953,03,05,319,Rodney Sacks,0,2004-09-01
2017/02/09,2004/09/16,041032277,6,4,13000423,SACKS RODNEY CYRIL,4502,MNST,61174X,10,MONSTER BEVERAGE CORP,CEO,CB,OD,,S,D,2004/09/13,29.98,I,50000.0000,,,2004/09/15,2004/09/15,2017/02/07,R,S,D,29.98,2004/09/13,N,COM,2400000.0002,,0.6246,1010 RAILROAD ST,,CORONA,CA,92882,,,M771235953,03,05,319,Rodney Sacks,0,2004-09-01
2017/02/09,2004/09/16,041032277,7,4,13000423,SACKS RODNEY CYRIL,4502,MNST,61174X,10,MONSTER BEVERAGE CORP,CEO,CB,OD,,S,D,2004/09/13,29.95,I,25000.0000,,,2004/09/15,2004/09/15,2017/02/07,R,S,D,29.95,2004/09/13,N,COM,1200000.0001,,0.6240,1010 RAILROAD ST,,CORONA,CA,92882,,,M771235953,03,05,319,Rodney Sacks,0,2004-09-01
2017/02/09,2004/09/16,041032277,8,4,13000423,SACKS RODNEY CYRIL,4502,MNST,61174X,10,MONSTER BEVERAGE CORP,CEO,CB,OD,,S,D,2004/09/13,29.50,I,10000.0000,,,2004/09/15,2004/09/15,2017/02/07,R,S,D,29.50,2004/09/13,N,COM,480000.0000,,0.6146,1010 RAILROAD ST,,CORONA,CA,92882,,,M771235953,03,05,319,Rodney Sacks,0,2004-09-01
2017/02/09,2004/09/16,041032277,9,4,13000423,SACKS RODNEY CYRIL,4502,MNST,61174X,10,MONSTER BEVERAGE CORP,CEO,CB,OD,,S,D,2004/09/13,29.85,I,15000.0000,497822.0000,,2004/09/15,2004/09/15,2017/02/07,R,S,D,29.85,2004/09/13,N,COM,720000.0001,23895456.0024,0.6219,1010 RAILROAD ST,,CORONA,CA,92882,,,M771235953,03,05,319,Rodney Sacks,0,2004-09-01
2015/08/10,2004/09/17,041034372,1,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.36,D,1400.0000,,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.36,2004/09/14,N,COM,1400.0000,,26.3600,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2015/08/10,2004/09/17,041034372,2,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.45,D,500.0000,,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.45,2004/09/14,N,COM,500.0000,,26.4500,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2015/08/10,2004/09/17,041034372,3,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.48,D,300.0000,,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.48,2004/09/14,N,COM,300.0000,,26.4800,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2015/08/10,2004/09/17,041034372,4,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.55,D,1200.0000,,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.55,2004/09/14,N,COM,1200.0000,,26.5500,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2015/08/10,2004/09/17,041034372,5,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.57,D,200.0000,,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.57,2004/09/14,N,COM,200.0000,,26.5700,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2015/08/10,2004/09/17,041034372,6,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.71,D,2500.0000,,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.71,2004/09/14,N,COM,2500.0000,,26.7100,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2015/08/10,2004/09/17,041034372,7,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.39,D,100.0000,,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.39,2004/09/14,N,COM,100.0000,,26.3900,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2015/08/10,2004/09/17,041034372,8,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.47,D,1600.0000,,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.47,2004/09/14,N,COM,1600.0000,,26.4700,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2015/08/10,2004/09/17,041034372,9,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.52,D,200.0000,,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.52,2004/09/14,N,COM,200.0000,,26.5200,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2015/08/10,2004/09/17,041034372,10,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.56,D,100.0000,,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.56,2004/09/14,N,COM,100.0000,,26.5600,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2015/08/10,2004/09/17,041034372,11,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/09/14,26.58,D,900.0000,690478.0000,,2004/09/16,2004/09/16,2015/08/07,R,S,D,26.58,2004/09/14,N,COM,900.0000,690478.0000,26.5800,353 N CLARK ST,STE 3300,CHICAGO,IL,60654,,,V419487500,01,06,473,Debra Cafaro,0,2004-09-01
2014/07/15,2004/09/21,041037720,1,4,12225445,ROBERTS BRIAN L,2325,CMCSK,20030N,20,COMCAST CORP NEW,CEO,P,CB,OD,G,D,2004/07/28,,D,25.0000,505109.0000,,2004/09/20,2004/08/24,2014/07/13,R,G,D,,2004/07/28,,COM A,37.5000,757663.5000,,ONE COMCAST CENTER,,PHILADELPHIA,PA,19103,,,C505850000,04,01,124,Brian L. Roberts,13,2004-07-01
2014/07/15,2004/09/21,041037720,2,4,12225445,ROBERTS BRIAN L,2325,CMCSK,20030N,20,COMCAST CORP NEW,CEO,P,CB,OD,8,,2004/08/24,,I,,41132.5000,,2004/09/20,2004/08/24,2014/07/13,Y,,,,2004/08/24,,COM A,,61698.7500,,ONE COMCAST CENTER,,PHILADELPHIA,PA,19103,,,C505850000,04,01,124,Brian L. Roberts,19,2004-08-01
2014/07/15,2004/09/21,041037720,3,4,12225445,ROBERTS BRIAN L,2325,CMCSK,20030N,20,COMCAST CORP NEW,CEO,P,CB,OD,8,,2004/08/24,,I,,160.0000,,2004/09/20,2004/08/24,2014/07/13,Y,,,,2004/08/24,,COM A,,240.0000,,ONE COMCAST CENTER,,PHILADELPHIA,PA,19103,,,C505850000,04,01,124,Brian L. Roberts,19,2004-08-01
2014/07/15,2004/09/21,041037720,4,4,12225445,ROBERTS BRIAN L,2325,CMCSK,20030N,20,COMCAST CORP NEW,CEO,P,CB,OD,8,,2004/08/24,,I,,2408640.0000,,2004/09/20,2004/08/24,2014/07/13,Y,,,,2004/08/24,,COM A,,3612959.9998,,ONE COMCAST CENTER,,PHILADELPHIA,PA,19103,,,C505850000,04,01,124,Brian L. Roberts,19,2004-08-01
2014/07/15,2004/09/21,041037720,5,4,12225445,ROBERTS BRIAN L,2325,CMCSK,20030N,20,COMCAST CORP NEW,CEO,P,CB,OD,8,,2004/08/24,,I,,2712.0000,,2004/09/20,2004/08/24,2014/07/13,Y,,,,2004/08/24,,COM A,,4068.0000,,ONE COMCAST CENTER,,PHILADELPHIA,PA,19103,,,C505850000,04,01,124,Brian L. Roberts,19,2004-08-01
2014/07/15,2004/09/21,041037720,6,4,12225445,ROBERTS BRIAN L,2325,CMCSK,20030N,20,COMCAST CORP NEW,CEO,P,CB,OD,8,,2004/08/24,,I,,122163.0000,,2004/09/20,2004/08/24,2014/07/13,Y,,,,2004/08/24,,COM A,,183244.5000,,ONE COMCAST CENTER,,PHILADELPHIA,PA,19103,,,C505850000,04,01,124,Brian L. Roberts,19,2004-08-01
2015/05/05,2004/09/21,041038826,1,4,16083199,REMONDI JOHN F,8820,SLM,78442P,10,SLM CORP,O,EVP,,,A,A,2004/09/17,42.25,D,239.6600,576786.0000,,2004/09/21,2004/09/21,2015/05/03,H,A,A,42.25,2004/09/17,,COM,239.6600,576786.0000,42.2500,11600 SALLIE MAE DR,,RESTON,VA,20193,,,S434475156,01,01,326,John F. Remondi,0,2004-09-01
2014/11/18,2004/09/22,041039976,1,4,12939115,TOME CAROL B,4719,HD,437076,10,HOME DEPOT INC,CFO,O,EVP,,F,D,2004/09/17,38.31,D,974.0000,251032.0000,,2004/09/21,2004/09/21,2014/11/16,L,F,D,38.31,2004/09/18,N,COM,974.0000,251032.0000,38.3100,2455 PACES FERRY RD,,ATLANTA,GA,30339,,,H668957200,04,04,465,Carol B. Tome,0,2004-09-01
2007/08/17,2004/09/24,041040539,1,4,16127399,JOHNSON THOMAS RICHARD,1761,CLNW,131004,20,CALL NOW INC,CEO,P,OD,,P,A,2004/09/22,8.00,D,3200.0000,20007.0000,,2004/09/22,2004/09/22,2006/11/08,R,P,A,8.00,2004/09/22,,COM,3200.0000,20007.0000,8.0000,21 HORIZON DR,,SARATOGA SPRINGS,NY,12866,,,C041949800,04,05,201,Richard A. Johnson,0,2004-09-01
2015/11/17,2004/09/29,041045972,1,4,16008537,NARAYEN SHANTANU,273,ADBE,00724F,10,ADOBE SYSTEMS INC,O,OX,,,M,A,2004/09/22,26.95,D,23913.0000,,,2004/09/24,2004/09/24,2015/11/14,R,M,A,26.95,2004/09/22,,COM,47826.0000,,13.4750,345 PARK AVE,,SAN JOSE,CA,95110,,,A105130000,08,04,9,Shantanu Narayen,0,2004-09-01
2015/11/17,2004/09/29,041045972,2,4,16008537,NARAYEN SHANTANU,273,ADBE,00724F,10,ADOBE SYSTEMS INC,O,OX,,,S,D,2004/09/22,50.00,D,22000.0000,,,2004/09/24,2004/09/24,2015/11/14,R,S,D,50.00,2004/09/22,A,COM,44000.0000,,25.0000,345 PARK AVE,,SAN JOSE,CA,95110,,,A105130000,08,04,9,Shantanu Narayen,0,2004-09-01
2015/11/17,2004/09/29,041045972,3,4,16008537,NARAYEN SHANTANU,273,ADBE,00724F,10,ADOBE SYSTEMS INC,O,OX,,,M,A,2004/09/23,26.95,D,25000.0000,,,2004/09/24,2004/09/24,2015/11/14,R,M,A,26.95,2004/09/23,,COM,50000.0000,,13.4750,345 PARK AVE,,SAN JOSE,CA,95110,,,A105130000,08,04,9,Shantanu Narayen,0,2004-09-01
2015/11/17,2004/09/29,041045972,4,4,16008537,NARAYEN SHANTANU,273,ADBE,00724F,10,ADOBE SYSTEMS INC,O,OX,,,S,D,2004/09/23,49.50,D,23000.0000,23971.0000,,2004/09/24,2004/09/24,2015/11/14,R,S,D,49.50,2004/09/23,A,COM,46000.0000,47942.0000,24.7500,345 PARK AVE,,SAN JOSE,CA,95110,,,A105130000,08,04,9,Shantanu Narayen,0,2004-09-01
2016/03/22,2004/09/29,041052053,1,4,12056207,MCMULLEN WILLIAM RODNEY,5504,KR,501044,10,THE KROGER CO,OD,VC,,,F,D,2004/09/27,15.50,D,29950.0000,404013.0000,,2004/09/29,2004/09/29,2016/03/19,H,F,D,,2004/09/27,N,COM,59900.0000,808026.0000,7.7500,6200 S GILMORE RD,,FAIRFIELD,OH,450145141,,,T999780089,04,03,276,Rodney McMullen,80,2004-09-01
2009/05/15,2004/10/01,041054520,1,3,16136208,ADAMS THOMAS WILSON,5441,,492386,10,KERR MCGEE CORP,O,VP,,,8,,2004/08/31,,D,,3655.0000,,2004/09/30,2004/09/30,2009/05/14,Y,,,,,,COM,,7310.0000,,P O BOX 25861,,OKLAHOMA CITY,OK,73125,,,K420000000,06,01,28,Thomas J. Wilson,0,2004-08-01
2009/05/15,2004/10/01,041054520,2,3,16136208,ADAMS THOMAS WILSON,5441,,492386,10,KERR MCGEE CORP,O,VP,,,8,,2004/08/31,,I,,104.8400,,2004/09/30,2004/09/30,2009/05/14,Y,,,,,,COM,,209.6800,,P O BOX 25861,,OKLAHOMA CITY,OK,73125,,,K420000000,06,01,28,Thomas J. Wilson,0,2004-08-01
2009/05/15,2004/10/01,041054520,3,3,16136208,ADAMS THOMAS WILSON,5441,,492386,10,KERR MCGEE CORP,O,VP,,,8,,2004/08/31,,I,,1238.7600,,2004/09/30,2004/09/30,2009/05/14,Y,,,,,,COM,,2477.5200,,P O BOX 25861,,OKLAHOMA CITY,OK,73125,,,K420000000,06,01,28,Thomas J. Wilson,0,2004-08-01
2009/05/15,2004/10/01,041054520,4,3,16136208,ADAMS THOMAS WILSON,5441,,492386,10,KERR MCGEE CORP,O,VP,,,8,,2004/08/31,,I,,448.4200,,2004/09/30,2004/09/30,2009/05/14,Y,,,,,,COM,,896.8400,,P O BOX 25861,,OKLAHOMA CITY,OK,73125,,,K420000000,06,01,28,Thomas J. Wilson,0,2004-08-01
2015/11/17,2004/09/30,041055472,1,4,16008537,NARAYEN SHANTANU,273,ADBE,00724F,10,ADOBE SYSTEMS INC,O,OX,,,M,A,2004/09/29,26.95,D,101087.0000,,,2004/09/30,2004/09/30,2015/11/14,R,M,A,26.95,2004/09/29,,COM,202174.0000,,13.4750,345 PARK AVE,,SAN JOSE,CA,95110,,,A105130000,08,04,9,Shantanu Narayen,0,2004-09-01
2015/11/17,2004/09/30,041055472,2,4,16008537,NARAYEN SHANTANU,273,ADBE,00724F,10,ADOBE SYSTEMS INC,O,OX,,,S,D,2004/09/29,49.50,D,93000.0000,32058.0000,,2004/09/30,2004/09/30,2015/11/14,R,S,D,49.50,2004/09/29,A,COM,186000.0000,64116.0000,24.7500,345 PARK AVE,,SAN JOSE,CA,95110,,,A105130000,08,04,9,Shantanu Narayen,0,2004-09-01
2015/11/17,2004/09/30,041055572,1,4,16008537,NARAYEN SHANTANU,273,ADBE,00724F,10,ADOBE SYSTEMS INC,O,OX,,,S,D,2004/09/22,50.00,D,22000.0000,,A,2004/09/30,2004/09/30,2015/11/14,R,S,D,50.00,2004/09/22,N,COM,44000.0000,,25.0000,345 PARK AVE,,SAN JOSE,CA,95110,,,A105130000,08,04,9,Shantanu Narayen,0,2004-09-01
2015/11/17,2004/09/30,041055572,2,4,16008537,NARAYEN SHANTANU,273,ADBE,00724F,10,ADOBE SYSTEMS INC,O,OX,,,S,D,2004/09/23,49.50,D,23000.0000,23971.0000,A,2004/09/30,2004/09/30,2015/11/14,R,S,D,49.50,2004/09/23,N,COM,46000.0000,47942.0000,24.7500,345 PARK AVE,,SAN JOSE,CA,95110,,,A105130000,08,04,9,Shantanu Narayen,0,2004-09-01
2016/06/20,2004/10/16,041057351,1,4,12943766,LOWE KENNETH W,10665,SSP,811054,40,E. W. SCRIPPS CO,CEO,P,OD,,J,D,2004/09/30,,D,40000.0000,395168.0000,,2004/10/01,2004/10/01,2016/06/16,R,J,D,,2004/09/30,,COM A,3333.3333,32930.6667,,312 WALNUT ST,28TH FL,CINCINNATI,OH,45202,,,E041475000,04,01,409,Kenneth W. Lowe,0,2004-09-01
2016/06/20,2004/10/16,041057351,2,4,12943766,LOWE KENNETH W,10665,SSP,811054,40,E. W. SCRIPPS CO,CEO,P,OD,,8,,2004/10/01,,I,,147690.0000,,2004/10/01,2004/10/01,2016/06/16,Y,,,,2004/10/01,,COM A,,12307.5000,,312 WALNUT ST,28TH FL,CINCINNATI,OH,45202,,,E041475000,04,01,409,Kenneth W. Lowe,0,2004-10-01
2015/11/18,2004/10/16,041057571,1,4,12054045,HANDLER RICHARD B,23807,,472319,10,JEFFERIES GROUP LLC,CEO,OD,,,R,A,2004/09/30,34.26,D,6262.1600,,,2004/10/01,2004/10/01,2015/11/16,R,R,A,34.26,2004/09/30,,COM,12524.3200,,17.1300,11100 SANTA MONICA BLVD,11TH FL,LOS ANGELES,CA,90025,,,J464424997,01,06,283,Richard B. Handler,100,2004-09-01
2015/11/18,2004/10/16,041057571,2,4,12054045,HANDLER RICHARD B,23807,,472319,10,JEFFERIES GROUP LLC,CEO,OD,,,R,A,2004/09/30,30.83,D,396.5840,4239660.0000,,2004/10/01,2004/10/01,2015/11/16,R,R,A,30.83,2004/09/30,,COM,793.1680,8479320.0000,15.4150,11100 SANTA MONICA BLVD,11TH FL,LOS ANGELES,CA,90025,,,J464424997,01,06,283,Richard B. Handler,100,2004-09-01
2015/11/18,2004/10/16,041057571,3,4,12054045,HANDLER RICHARD B,23807,,472319,10,JEFFERIES GROUP LLC,CEO,OD,,,8,,2004/10/01,,I,,52696.0000,,2004/10/01,2004/10/01,2015/11/16,Y,,,,2004/10/01,,COM,,105392.0000,,11100 SANTA MONICA BLVD,11TH FL,LOS ANGELES,CA,90025,,,J464424997,01,06,283,Richard B. Handler,0,2004-10-01
2012/05/16,2008/08/20,041058615,1,4,12042030,TISCH JAMES S,5755,L,540424,10,LOEWS CORP,CEO,P,OD,,G,A,2004/09/30,,I,34651.0000,2305060.0000,,2004/10/01,2004/10/01,2012/05/15,L,G,A,,2004/09/30,,COM,103953.0000,6915180.0007,,667 MADISON AVE,,NEW YORK,NY,10021,,,L746250000,01,05,288,James S. Tisch,45,2004-09-01
2012/05/16,2008/08/20,041058615,2,4,12042030,TISCH JAMES S,5755,L,540424,10,LOEWS CORP,CEO,P,OD,,8,,2004/10/01,,D,,668582.0000,,2004/10/01,2004/10/01,2012/05/15,Y,,,,2004/10/01,,COM,,2005746.0002,,667 MADISON AVE,,NEW YORK,NY,10021,,,L746250000,01,05,288,James S. Tisch,91,2004-10-01
2012/11/07,2004/10/02,041059812,1,4,16125443,STANKEY JOHN T,8109,T,00206R,10,AT&T INC,CT,O,EVP,,8,,2004/10/01,,D,,23314.0000,,2004/10/01,2004/10/01,2012/11/06,Y,,,,2004/10/01,,COM,,23314.0000,,175 E HOUSTON ST,,SAN ANTONIO,TX,782052233,,,A849875003,04,01,60,John T. Stankey,10,2004-10-01
2012/11/07,2004/10/02,041059812,2,4,16125443,STANKEY JOHN T,8109,T,00206R,10,AT&T INC,CT,O,EVP,,8,,2004/10/01,,I,,1969.6900,,2004/10/01,2004/10/01,2012/11/06,Y,,,,2004/10/01,,COM,,1969.6900,,175 E HOUSTON ST,,SAN ANTONIO,TX,782052233,,,A849875003,04,01,60,John T. Stankey,10,2004-10-01
2012/11/07,2004/10/02,041059812,3,4,16125443,STANKEY JOHN T,8109,T,00206R,10,AT&T INC,CT,O,EVP,,A,A,2004/09/30,25.95,I,286.1270,18155.7000,,2004/10/01,2004/10/01,2012/11/06,H,A,A,25.95,2004/09/30,,COM,286.1270,18155.7000,25.9500,175 E HOUSTON ST,,SAN ANTONIO,TX,782052233,,,A849875003,04,01,60,John T. Stankey,38,2004-09-01
2012/11/07,2004/10/02,041059812,4,4,16125443,STANKEY JOHN T,8109,T,00206R,10,AT&T INC,CT,O,EVP,,8,,2004/10/01,,I,,2856.0000,,2004/10/01,2004/10/01,2012/11/06,Y,,,,2004/10/01,,COM,,2856.0000,,175 E HOUSTON ST,,SAN ANTONIO,TX,782052233,,,A849875003,04,01,60,John T. Stankey,10,2004-10-01
2015/09/25,2004/10/06,041063602,1,4,14427,SIMMONS HARRIS H,7737,STR,748356,10,QUESTAR CORP,D,,,,8,,2004/10/04,,D,,14400.0000,,2004/10/04,2004/10/04,2015/09/24,Y,,,,2004/10/04,,COM,,28800.0000,,1 MAIN ST,,SALT LAKE CITY,UT,84111,,,Q234900000,11,02,505,Harris H Simmons,0,2004-10-01
2007/08/17,2004/10/05,041063699,1,4,15003929,KENNY DAVID W,25471,,25388K,10,DIGITAS INC,CEO,CB,OD,,M,A,2004/10/04,1.01,D,100000.0000,,,2004/10/04,2004/10/04,2005/01/28,R,M,A,1.01,2004/10/04,,COM,100000.0000,,1.0100,2000 PENNSYLVANIA AVE NW,STE 6000,WASHINGTON,DC,20006,,,D581485937,04,01,335,David Kenny,21,2004-10-01
2007/08/17,2004/10/05,041063699,2,4,15003929,KENNY DAVID W,25471,,25388K,10,DIGITAS INC,CEO,CB,OD,,S,D,2004/10/04,8.05,D,100000.0000,1000.0000,,2004/10/04,2004/10/04,2005/01/28,R,S,D,8.05,2004/10/04,A,COM,100000.0000,1000.0000,8.0500,2000 PENNSYLVANIA AVE NW,STE 6000,WASHINGTON,DC,20006,,,D581485937,04,01,335,David Kenny,21,2004-10-01
2016/09/26,2004/10/05,041064173,1,4,4824,FLANAGAN MARTIN L,3947,BEN,354613,10,FRANKLIN RESOURCES INC,P,O,,,S,D,2004/10/01,55.55,D,4442.0000,619123.0000,,2004/10/04,2004/10/01,2016/09/24,R,S,D,55.55,2004/10/01,N,COM,13326.0000,1857369.0002,18.5167,1 FRANKLIN PKWY,,SAN MATEO,CA,94403,,,F861300000,01,02,257,Martin L. Flanagan,0,2004-10-01
2016/03/17,2004/10/06,041065080,1,4,12103581,BUFFETT WARREN E,2259,KO,191216,10,THE COCA-COLA CO,D,,,,8,,2004/10/05,,I,,200000000.0000,,2004/10/05,2004/10/05,2016/03/15,Y,,,,2004/10/05,,COM,,400000000.0000,,1440 KIEWIT PLAZA,,OMAHA,NE,68131,,,C442400000,03,05,72,Warren Buffett,23,2004-10-01
2007/08/17,2004/10/06,041066576,1,4,14034802,CARLSON ERIK B,9349,,893934,10,TRANSMONTAIGNE INC,O,SVP,,,F,D,2004/10/01,5.96,D,933.0000,158546.0000,,2004/10/05,2004/10/05,2004/10/06,R,F,D,5.96,2004/10/01,N,COM,933.0000,158546.0000,5.9600,370 17TH ST,STE 2750,DENVER,CO,802023834,,,T782575000,06,01,151,W. Erik Carlson,0,2004-10-01
2007/08/17,2004/10/06,041066576,2,4,14034802,CARLSON ERIK B,9349,,893934,10,TRANSMONTAIGNE INC,O,SVP,,,8,,2004/10/05,,I,,450.0000,,2004/10/05,2004/10/05,2004/10/06,Y,,,,2004/10/05,,COM,,450.0000,,370 17TH ST,STE 2750,DENVER,CO,802023834,,,T782575000,06,01,151,W. Erik Carlson,0,2004-10-01
2007/08/17,2004/10/06,041066576,3,4,14034802,CARLSON ERIK B,9349,,893934,10,TRANSMONTAIGNE INC,O,SVP,,,8,,2004/10/05,,I,,550.0000,,2004/10/05,2004/10/05,2004/10/06,Y,,,,2004/10/05,,COM,,550.0000,,370 17TH ST,STE 2750,DENVER,CO,802023834,,,T782575000,06,01,151,W. Erik Carlson,0,2004-10-01
2007/08/17,2004/10/06,041066576,4,4,14034802,CARLSON ERIK B,9349,,893934,10,TRANSMONTAIGNE INC,O,SVP,,,J,A,2004/10/01,,I,236.0000,3457.0000,,2004/10/05,2004/10/05,2004/10/06,R,J,A,,2004/10/01,,COM,236.0000,3457.0000,,370 17TH ST,STE 2750,DENVER,CO,802023834,,,T782575000,06,01,151,W. Erik Carlson,0,2004-10-01
2007/08/17,2004/10/06,041066576,5,4,14034802,CARLSON ERIK B,9349,,893934,10,TRANSMONTAIGNE INC,O,SVP,,,8,,2004/10/05,,I,,3840.0000,,2004/10/05,2004/10/05,2004/10/06,Y,,,,2004/10/05,,COM,,3840.0000,,370 17TH ST,STE 2750,DENVER,CO,802023834,,,T782575000,06,01,151,W. Erik Carlson,0,2004-10-01
2007/08/17,2004/10/06,041066576,6,4,14034802,CARLSON ERIK B,9349,,893934,10,TRANSMONTAIGNE INC,O,SVP,,,8,,2004/10/05,,I,,3725.0000,,2004/10/05,2004/10/05,2004/10/06,Y,,,,2004/10/05,,COM,,3725.0000,,370 17TH ST,STE 2750,DENVER,CO,802023834,,,T782575000,06,01,151,W. Erik Carlson,0,2004-10-01
2013/10/22,2004/10/09,041069391,1,3,16136693,SQUIRES JAMES A,6756,NSC,655844,10,NORFOLK SOUTHERN CORP,O,OX,,,8,,2004/09/30,,D,,8100.0000,,2004/10/07,2004/10/07,2013/10/20,Y,,,,,,COM,,8100.0000,,THREE COMMERCIAL PL,,NORFOLK,VA,23510,,,N705500000,07,06,340,James A. Squires,0,2004-09-01
2013/10/22,2004/10/09,041069391,2,3,16136693,SQUIRES JAMES A,6756,NSC,655844,10,NORFOLK SOUTHERN CORP,O,OX,,,8,,2004/09/30,,I,,808.0000,,2004/10/07,2004/10/07,2013/10/20,Y,,,,,,COM,,808.0000,,THREE COMMERCIAL PL,,NORFOLK,VA,23510,,,N705500000,07,06,340,James A. Squires,0,2004-09-01
2015/10/01,2004/10/07,041069542,1,4,14026837,CRACCHIOLO JAMES M,588,AXP,025816,10,AMERICAN EXPRESS CO,O,,,,M,A,2004/10/05,36.44,D,14000.0000,,,2004/10/07,2004/10/07,2015/09/30,R,M,A,36.44,2004/10/05,,COM,15993.6356,,31.8977,5350 TECH DATA DR,,CLEARWATER,FL,33760,,,A458000000,01,01,40,James Cracchiolo,0,2004-10-01
2015/10/01,2004/10/07,041069542,2,4,14026837,CRACCHIOLO JAMES M,588,AXP,025816,10,AMERICAN EXPRESS CO,O,,,,M,A,2004/10/05,35.29,D,150000.0000,,,2004/10/07,2004/10/07,2015/09/30,I,M,A,35.29,2004/10/05,,COM,171360.3819,,30.8910,5350 TECH DATA DR,,CLEARWATER,FL,33760,,,A458000000,01,01,40,James Cracchiolo,0,2004-10-01
